id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city_zone
19801815,Sweet Summer private room DMK Donmueang,26534119,Saranya,Don Mueang,13.93305,100.59065,Private room,750.0,60,2,0.03,5,365,0,Outer Zone
19811154,Luxury Modern Apartment in Heart of Bangkok,112624574,Anita,Phra Khanong,13.68491,100.61347,Entire home/apt,3117.0,14,0,0.0,2,307,0,Middle Zone
19811632,Luxury Living Siam,112624574,Anita,Pom Prap Sattru Phai,13.74706,100.51523,Entire home/apt,2078.0,14,0,0.0,2,348,0,Inner Zone
19812959,黄渤电影取景码头附近公寓 曼谷市中心 地铁MRT phetchaburi站 机场线Makkasan站,116516356,Suna,Ratchathewi,13.74895,100.55038,Entire home/apt,1144.0,7,83,1.25,1,55,0,Inner Zone
19308683,comfortably to stay AsokKorea town,106232126,Kannaphat,Vadhana,13.74601,100.55777,Private room,8209.0,4,47,0.89,3,358,0,Inner Zone
19315964,Ekamai 3Bed4BathDining Room Near BTS 5th Fl,6906718,Anne Araya,Vadhana,13.72242,100.5844,Hotel room,5200.0,1,5,0.07,25,0,0,Inner Zone
19317056,Aspace Hideaway,34078120,Sayamal,Din Daeng,13.76001,100.55739,Private room,1800.0,1,0,0.0,2,365,0,Inner Zone
19317602,4 Storey Thai Style Home in central Bangkok,96492745,Top,Sathon,13.72167,100.54553,Entire home/apt,11999.0,1,71,1.07,2,346,13,Inner Zone
19334882,1BR 80SQM for 2PAX 1Min from BTS Nana,3773805,Danai And BicGy,Khlong Toei,13.73937,100.55521,Entire home/apt,3900.0,2,37,0.59,13,0,2,Inner Zone
19943259,Nice clean and cozy apartment room 203,141332574,Boonchawee,Bang Kapi,13.76395,100.65368,Private room,1229.0,1,0,0.0,3,181,0,Middle Zone
19336181,BKK CENTER Platinum Centralworld,120880881,Paniss And Penny,Ratchathewi,13.75073,100.53761,Entire home/apt,1649.0,2,129,1.94,10,348,14,Inner Zone
19815026,Nice room with 2 bedrooms 1 bath Fully furnished,130437649,Nok,Phra Khanong,13.68318,100.60347,Private room,1000.0,30,0,0.0,1,87,0,Middle Zone
19945644,Nice clean and cozy apartment room 201,141332574,Boonchawee,Bang Kapi,13.76244,100.65224,Private room,1200.0,1,0,0.0,3,181,0,Middle Zone
19336318,1 Bed Big pool view 2 mins walk to BTS Onnut,12096752,Patty,Khlong Toei,13.70518,100.59998,Entire home/apt,1000.0,30,3,0.4,1,325,3,Inner Zone
19972019,Private Apartment Big park 799,44798819,Uriwan,Bangkok Noi,13.78025,100.46962,Private room,799.0,180,0,0.0,1,364,0,Inner Zone
19341433,The Bridge hostel,135504158,Yot,Sathon,13.7162,100.52167,Shared room,400.0,1,30,0.46,1,364,1,Inner Zone
19346230,Happy Condo near shopping Center and Street Food,135553564,Priew,Wang Thong Lang,13.78742,100.62748,Entire home/apt,665.0,1,10,0.15,2,0,0,Middle Zone
19347996,Great Location Everything at door step,100878988,Lalit,Thon buri,13.71688,100.47827,Entire home/apt,1000.0,60,0,0.0,1,180,0,Inner Zone
19831381,Peaceful Villa Near to BTS A different BKK Life,140156246,Brian,Phra Khanong,13.68506,100.60856,Private room,8500.0,1,0,0.0,2,89,0,Middle Zone
19832165,Great room,139610733,Piangrutai,Khlong Toei,13.72444,100.56732,Entire home/apt,4250.0,2,0,0.0,1,269,0,Inner Zone
19972160,Sailom Family,124520056,Noppawan,Phaya Thai,13.78271,100.54485,Private room,1700.0,1,0,0.0,1,90,0,Inner Zone
19833385,W Station離BTS 1分鐘 環境優雅 雙床 1 卧1 卫 免費迎賓飲料 WIFI,124182824,W Station,Khlong San,13.72023,100.4932,Hotel room,2873.0,1,0,0.0,6,350,0,Inner Zone
19351065,Safe House Studio Bed and Working Space,12940904,Nawatchara,Bang Kapi,13.74055,100.65264,Private room,2043.0,1,2,0.03,1,179,0,Middle Zone
19974029,Cozy 1 bedroom 5 mins from Rama9 MRT,118301712,Kreeta,Din Daeng,13.75776,100.56329,Entire home/apt,1150.0,1,1,0.02,2,179,0,Inner Zone
19351138,SKB Apartment with Gym and wifi in Hua Mak,135603167,Katemanee,Bang Kapi,13.76257,100.6469,Entire home/apt,589.0,30,20,0.33,5,360,1,Middle Zone
19842130,TidaResidenceI House RCA,95809654,Tida,Huai Khwang,13.74738,100.59278,Entire home/apt,695.0,6,0,0.0,1,173,0,Inner Zone
19847558,Ecofriendly 2B Apartment in community of Ekkamai,33550104,Kasamsan,Vadhana,13.73352,100.59044,Entire home/apt,14209.0,2,41,0.62,6,178,5,Inner Zone
19976789,Near airport BKK WIFI Breakfastairport transfer,133213617,Nuttrose,Min Buri,13.79644,100.70965,Private room,990.0,1,0,0.0,3,364,0,Outer Zone
19977073,Nice clean and cozy apartment room 202,141332574,Boonchawee,Bang Kapi,13.76357,100.65205,Private room,1200.0,1,0,0.0,3,181,0,Middle Zone
19354113,套房出租 月租,135628977,仙,Huai Khwang,13.75419,100.57145,Private room,1385.0,18,0,0.0,1,179,0,Inner Zone
19985067,Sukhumvit private room near BTS,45327946,Jakkrapant,Phra Khanong,13.68668,100.60545,Private room,1080.0,1,0,0.0,1,348,0,Middle Zone
19987868,BANGKOK PERSPECTIVE VIEW 2BRWIFIMRT,79624768,Eva,Huai Khwang,13.7608,100.56981,Entire home/apt,3629.0,1,46,0.71,44,57,7,Inner Zone
19356266,Cozy 1BR ThaiStyle House Big Garden Dusit,32858545,Kanyalak,Dusit,13.77998,100.52507,Entire home/apt,2379.0,2,129,2.01,1,139,21,Inner Zone
19356694,Quinn Condo Room 3 mins walk to MRT Sutthisarn,67532779,Samchai,Din Daeng,13.78678,100.57241,Entire home/apt,1347.0,1,3,0.04,1,88,0,Inner Zone
19848984,1BR Pool View Condo near MRT Stay like home,95293468,Jay,Bang Sue,13.82952,100.52611,Private room,899.0,28,42,0.65,1,329,5,Inner Zone
19988980,near Airport BKK WIFI Breakfastairport transfer,133213617,Nuttrose,Saphan Sung,13.79405,100.70838,Private room,780.0,1,1,0.02,3,364,0,Middle Zone
19991444,Old Town in Bkk 350m fr BTS New clean room,34079268,Prapaporn,Khlong San,13.72065,100.49743,Private room,1918.0,5,0,0.0,2,365,0,Inner Zone
19357288,Zee Thai Hostel KhaosanPrivate Room Double bed 12,123827255,Zee Thai,Phra Nakhon,13.76422,100.50443,Private room,614.0,1,4,0.06,18,0,0,Inner Zone
19992494,The Luxury Edge 5min Asok BTSMRT,59925896,Arthur,Vadhana,13.73726,100.56266,Entire home/apt,2071.0,5,109,1.68,2,147,24,Inner Zone
19865517,168 Self Storage Near MRT THA Cultural Center,23772008,Saifon,Din Daeng,13.77391,100.57253,Shared room,900.0,7,0,0.0,1,365,0,Inner Zone
19867600,PAMAhouse Family room 2 bedrooms 1 bathroom,137954329,Kasipa,Khlong San,13.71057,100.49815,Private room,2295.0,1,21,0.34,9,156,2,Inner Zone
20001240,Hor Pak 95,141939277,Ck2,Din Daeng,13.78406,100.56446,Private room,599.0,1,1,0.02,1,365,0,Inner Zone
20019184,THAIHOSTHOME STAY BANGKOK THAILAND,141053427,Kanlayaporn,Lat Phrao,13.84663,100.60769,Private room,690.0,2,3,0.05,2,341,0,Middle Zone
20020020,คอนโดลูกาโน่ ลาดพร้าว 18,49678947,Sawaluck,Chatu Chak,13.80441,100.57005,Private room,1143.0,1,0,0.0,1,362,0,Inner Zone
19867756,Hotel Papa Bangkok Classy King with Bathtub,140542292,Sita,Bangkok Noi,13.76574,100.48237,Private room,1490.0,1,0,0.0,4,365,0,Inner Zone
19867815,PAMAhouse Twin room with shared bathroom,137954329,Kasipa,Khlong San,13.71057,100.49815,Private room,990.0,1,5,0.08,9,166,1,Inner Zone
19867848,Metropark apartment,104122286,Laksanara,Phasi Charoen,13.69536,100.43334,Private room,1000.0,1,40,0.67,9,171,9,Middle Zone
19868480,Hotel Papa Bangkok Cozy Queen Room,140542292,Sita,Bangkok Noi,13.76519,100.48394,Private room,1190.0,1,0,0.0,4,365,0,Inner Zone
20024509,Spacious Duplex Downtown near SkytrainMetro,42258971,Buay,Phaya Thai,13.78518,100.55588,Private room,2325.0,2,0,0.0,5,365,0,Inner Zone
19371149,Soi12 cozy private condo near Asok Wifi gympool,9788963,Daniel,Khlong Toei,13.73562,100.55786,Entire home/apt,2000.0,1,19,0.29,1,356,0,Inner Zone
20035548,Ivy Thonglor Luxury 1 BR Condo,89442943,Tanya,Vadhana,13.73781,100.58243,Entire home/apt,1850.0,4,60,0.92,1,147,13,Inner Zone
19893829,2 Bedroom SuiteKirthana Residence,64131143,Chetna,Vadhana,13.73917,100.56616,Entire home/apt,7286.0,500,0,0.0,3,48,0,Inner Zone
19893980,Marvelous Street View and Well Equipped Condo,140156246,Brian,Phra Khanong,13.68541,100.60876,Entire home/apt,9000.0,1,5,0.08,2,90,0,Middle Zone
19894492,W Station 離BTS 1分鐘環境優雅 一張大床1 卧1 卫 免費迎賓飲料 WIFI,124182824,W Station,Khlong San,13.72038,100.49329,Hotel room,2873.0,1,2,0.05,6,354,0,Inner Zone
19895028,Cool Winter private room DMK Donmuaeng,26534119,Saranya,Don Mueang,13.93297,100.59065,Private room,750.0,60,5,0.08,5,365,0,Outer Zone
19901447,Dhub Guesthouse,48822679,Saharat,Don Mueang,13.92322,100.60023,Private room,900.0,1,2,0.03,2,365,0,Outer Zone
20039553,1 step BTS Shopping mallPOOLWiFi 中文,17509085,Nuchy,Thon buri,13.71591,100.47993,Entire home/apt,833.0,28,145,2.23,3,89,10,Inner Zone
19901997,Warm Spring private room DMK Donmueang,26534119,Saranya,Don Mueang,13.933,100.59065,Private room,750.0,60,14,0.21,5,365,0,Outer Zone
19378264,Ultra Cozy Silom 3 condo 55sqm 14BTS Saladaeng,26736483,K,Bang Rak,13.72459,100.52996,Entire home/apt,1794.0,10,42,0.64,89,238,10,Inner Zone
20046611,1bedOnNut BTS CanalTemples View,47885533,Tarapon,Vadhana,13.71375,100.60111,Entire home/apt,1790.0,90,1,0.02,1,358,0,Inner Zone
19394437,Very clean quiet space near BTS station,135967339,Lallalin,Phra Khanong,13.68757,100.60772,Entire home/apt,1800.0,1,1,0.02,1,179,0,Middle Zone
19418814,1 BED RM ON SUKHUMVIT 48 NEAR EKAMAI THONGLOR,31566655,Saowanit,Khlong Toei,13.71021,100.59425,Private room,800.0,30,1,0.02,4,242,0,Inner Zone
19418886,TheHeart of Bangkok Best for Leisure and Business,122960422,Narathorn,Phaya Thai,13.79107,100.54939,Private room,750.0,28,14,0.22,2,313,3,Inner Zone
19429477,7BNana0GuestServiceFee1GwifiDrinking water,131427125,Jj,Vadhana,13.747908,100.558182,Entire home/apt,1461.0,30,94,1.43,10,52,12,Inner Zone
20853144,TROPICAL PARADISE Vietnam,13083177,Ernst-Otto,Phra Khanong,13.69305,100.61874,Private room,2212.0,2,0,0.0,2,363,0,Middle Zone
20853480,TROPICAL PARADISE Laos,13083177,Ernst-Otto,Phra Khanong,13.69311,100.61887,Private room,2212.0,2,0,0.0,2,363,0,Middle Zone
19904428,WalaVela FAMILYsuitCITY CENTERLOCAL THAIJacuzzi,27947186,Tindies,Khlong Toei,13.72151,100.58012,Entire home/apt,50000.0,60,90,1.38,1,87,0,Inner Zone
19917236,PAMAhouse Ladies Dorm with personal locker,137954329,Kasipa,Khlong San,13.71057,100.49815,Shared room,440.0,1,3,0.05,9,174,0,Inner Zone
20482515,Compass east land,140843295,Yuhua,Phaya Thai,13.79395,100.5373,Entire home/apt,1500.0,1,0,0.0,2,179,0,Inner Zone
20485697,Huai Kwang NiceClean Safe near subway station,35515558,Tipwan,Huai Khwang,13.77298,100.57924,Entire home/apt,1090.0,3,1,0.02,1,179,0,Inner Zone
20493267,Luxury 2 Bedroom apartment close to everthing,13972467,Khajorn,Ratchathewi,13.76245,100.53847,Private room,70000.0,30,14,0.22,1,87,0,Inner Zone
20048395,Suvarnabhumi Airport 5mins few walk Paseo Mall,135553564,Priew,Lat Krabang,13.72135,100.73301,Entire home/apt,850.0,1,60,0.92,2,0,0,Outer Zone
20513267,Ratchaprarop Pratunam Apartment Studio1,122659628,Mary Ann,Ratchathewi,13.76117,100.54462,Entire home/apt,2078.0,1,1,0.02,1,365,0,Inner Zone
20058402,Bangkok Condo heart of the city,78731028,Kuntalee,Vadhana,13.74331,100.56366,Entire home/apt,1975.0,7,2,0.04,1,326,0,Inner Zone
20059207,Bangluang Room,5325919,วสวัตติ์,Phasi Charoen,13.73281,100.4621,Private room,1440.0,1,4,0.07,3,342,0,Middle Zone
20514756,bangkok top,146460831,Danila,Bang Khun thain,13.65702,100.44425,Entire home/apt,21818.0,1,1,0.25,1,365,1,Outer Zone
20514960,2BedRooms Suites 80m to BTS Station,37749512,LuxurySuitesAsia,Phaya Thai,13.77422,100.54035,Hotel room,5265.0,2,2,0.03,14,56,0,Inner Zone
20066499,Modern 1 BedR condo few mins frm BTS Wongwian Yai,47767677,Pé,Thon buri,13.71944,100.49177,Entire home/apt,990.0,1,50,0.8,2,276,6,Inner Zone
20855731,Spacious Room Sathorn Perfect Long Stays,142735105,Pawarit,Sathon,13.71988,100.53976,Private room,800.0,2,13,0.21,12,359,0,Inner Zone
20077669,คอนโดbtsสะพานควาย,142739565,Mimi,Phaya Thai,13.79251,100.54843,Private room,950.0,1,10,0.22,1,176,5,Inner Zone
20858105,nirun City Condo,26349546,Suttichai,Bang Khae,13.69576,100.41238,Private room,450.0,1,1,0.02,1,90,0,Middle Zone
20863680,Green space 2B2B Apartment in Ekkamai,33550104,Kasamsan,Vadhana,13.73546,100.59108,Entire home/apt,21274.0,3,28,0.44,6,179,1,Inner Zone
20530551,Luxury Condo 2 bedrooms Sofabed with full kitchen,55218554,Jm,Khlong Toei,13.72905,100.57129,Private room,4900.0,2,0,0.0,1,334,0,Inner Zone
20083013,Good location in BKK Old Town Shared Bathroom,50413369,Anaek,Phra Nakhon,13.75452,100.49836,Private room,914.0,1,37,0.57,4,89,0,Inner Zone
20531168,Cozy studio apartment by Lux at Ideo Wuttagard,104122286,Laksanara,Chom Thong,13.71459,100.4666,Private room,546.0,2,157,2.74,9,271,23,Middle Zone
20086125,1 BR Stylish condo in Aree near BTS Room No 5,12103171,Cher,Phaya Thai,13.78449,100.55236,Entire home/apt,2500.0,30,7,0.12,2,330,2,Inner Zone
20087138,The Metro Sky Luxury 3BR Jodd fairwifiMRT,79624768,Eva,Huai Khwang,13.76109,100.56976,Entire home/apt,5571.0,1,95,1.45,44,0,3,Inner Zone
20092892,NEW Sukhumvit center BTS Ekkamai Condo rent 1BR,3785867,Julia,Khlong Toei,13.71757,100.58693,Entire home/apt,3687.0,90,11,0.17,2,257,0,Inner Zone
20093280,Welcome Studio City Center in AsokeRama9,142808861,NamWhan,Ratchathewi,13.75456,100.56348,Entire home/apt,1732.0,15,0,0.0,1,365,0,Inner Zone
20533776,Lumpini riverside rama3,62883201,Wasika,Yan na wa,13.68029,100.52668,Private room,418.0,365,0,0.0,1,363,0,Inner Zone
20534835,Sunny Green Sukhumvit minutes to BTS,1927968,Evan,Bang Na,13.6613,100.60706,Entire home/apt,1150.0,1,61,0.94,37,351,4,Middle Zone
20547386,Spacious 3 bedrooms very close to sky train11CS,46224081,Orranart,Bang Rak,13.72471,100.5305,Entire home/apt,3983.0,1,177,2.72,10,341,7,Inner Zone
20867123,120 sqm 2 BR on 7F Sukhumvit 55 Thong Lo,149679142,Ngamjit,Vadhana,13.73612,100.5834,Entire home/apt,2700.0,14,13,0.24,3,36,0,Inner Zone
20868101,STAY WITH A LOCAL HOST IN PRIME AREA 5 STAR,74965161,Peter,Ratchathewi,13.75173,100.53814,Private room,519.0,14,35,0.55,1,364,0,Inner Zone
20869092,Beautiful One Bedroom Apartment Near Skytrain,116193397,Suchada,Phaya Thai,13.77369,100.54079,Entire home/apt,1571.0,3,1224,19.13,1,310,109,Inner Zone
20874895,Fabulous Resortlike Condo in Central Bangkok中文服务,12464021,Rebecca,Huai Khwang,13.76044,100.56944,Entire home/apt,2239.0,3,208,3.26,21,137,10,Inner Zone
20126898,THE FULLY BLESSED SUITE 2BR WIFIMRTJODD FAIRS,79624768,Eva,Huai Khwang,13.75902,100.56884,Entire home/apt,3429.0,1,110,1.67,44,84,19,Inner Zone
20128804,No3 Studio Nearly Chaopraya Express Boat WIFI,49591950,Jar,Khlong San,13.7333,100.50589,Private room,454.0,2,96,1.47,1,272,12,Inner Zone
20876542,Saras Hotel,149901659,Sara'S Hotel,Vadhana,13.74417,100.55429,Private room,3500.0,1,0,0.0,1,90,0,Inner Zone
20547545,Onnut Gorgeous Studio Apartment near Sky Train,91235259,Manuel,Vadhana,13.718531,100.58802,Entire home/apt,780.0,28,19,0.3,1,0,4,Inner Zone
20548678,SiRi Ratchada Bangkok,142557524,SiRi Ratchada,Chatu Chak,13.81894,100.58682,Private room,1080.0,1,0,0.0,1,365,0,Inner Zone
20128937,Island Resort Ramindra,143110254,Surachai,Khan Na Yao,13.82424,100.68038,Private room,800.0,1,8,0.15,3,178,1,Middle Zone
20129286,Clean and modern studio close to Mega Bangna 6,10628048,Pam,Bang Na,13.66823,100.64934,Entire home/apt,525.0,5,11,0.17,4,315,0,Middle Zone
20129823,Free pickup Cozy room on High Floor,45975817,Nivit,Bang Kapi,13.76285,100.6487,Entire home/apt,1000.0,1,43,0.67,4,350,0,Middle Zone
20146526,Capsule Hotel LAF hotel BTS Ari Free Breakfast,130628132,Laf,Phaya Thai,13.77805,100.54403,Private room,3500.0,1,2,0.03,3,180,0,Inner Zone
20549802,Take a Breath in Bangkok suburb,146711380,Kiattikun,Thawi Watthana,13.78889,100.35652,Entire home/apt,800.0,1,0,0.0,2,180,0,Outer Zone
20879268,Tawan s Room,17058989,Tawan,Bang Phlat,13.77489,100.48264,Private room,700.0,1,1,0.02,1,179,0,Middle Zone
20147018,Suparai life,142393747,Wattanee,Sathon,13.70977,100.51919,Private room,2400.0,1,0,0.0,1,364,0,Inner Zone
20880360,Cozy Apartment Unit near the heart of Bangkok,105897682,Lee-Wen,Phaya Thai,13.76373,100.54323,Entire home/apt,1212.0,1,8,0.13,1,363,0,Inner Zone
20886996,Premium 2BedroomsBTS S950mbpsWIFINetflixMall,2940438,Kinifrog,Thon buri,13.71607,100.48179,Entire home/apt,1625.0,28,51,0.8,19,285,7,Inner Zone
20890874,UP CONDO MOVENPICK,79022048,Piyasan,Vadhana,13.73856,100.589,Private room,1100.0,1,2,0.03,3,364,0,Inner Zone
20891167,GIFTZY my Room,36876315,GiftZy  (Nuttanee),Bang Na,13.6605,100.60773,Private room,900.0,1,50,0.78,1,77,0,Middle Zone
20891241,Asoke x Petchburi AirportLinkMRT 450 m 3 min walk,66011156,Ramona,Vadhana,13.74722,100.56585,Entire home/apt,2070.0,1,137,2.19,1,40,27,Inner Zone
20559597,Classy room near BTS Bearing walk 3 mins 350 m,15125913,Patcharawee,Bang Na,13.661376,100.605782,Entire home/apt,950.0,60,0,0.0,1,362,0,Middle Zone
20148208,Geisawa house,8793103,Wa,Saphan Sung,13.75833,100.67961,Private room,5000.0,1,3,0.07,1,90,0,Middle Zone
20893194,8 Bed mixed dormitory near BTS sky train at Silom,16210515,Vice,Bang Rak,13.72413,100.52309,Shared room,321.0,1,3,0.05,5,268,1,Inner Zone
20156757,Hotel Papa Bangkok Comfy King Room,140542292,Sita,Bangkok Noi,13.765,100.48447,Private room,1290.0,1,0,0.0,4,365,0,Inner Zone
20156867,Hotel Papa Bangkok Duo Twin Room,140542292,Sita,Bangkok Noi,13.76631,100.48429,Private room,1290.0,1,0,0.0,4,363,0,Inner Zone
20161933,Bohemian Abode Work from Home Experience Night Market,29600660,Jah,Din Daeng,13.77221,100.5733,Entire home/apt,1693.0,28,224,3.41,5,127,4,Inner Zone
20169695,One Bedroom High Rise Apartment near BTS Skytrain,36644963,Omo,Phaya Thai,13.78776,100.5471,Entire home/apt,1212.0,20,20,0.31,1,161,0,Inner Zone
20895599,Relaxing Breathtaking Sea View Private Beach ChaAm,150106590,Yim,Bangkok Yai,13.7286,100.47042,Entire home/apt,4000.0,1,0,0.0,1,179,0,Inner Zone
20560839,UDelightTalad Phlu,64407077,Mak,Thon buri,13.70929,100.47962,Entire home/apt,1357.0,3,1,0.02,1,362,0,Inner Zone
20560914,1 Bedroom Near Leading department store,145119274,เบญจพร,Wang Thong Lang,13.75148,100.60423,Private room,2250.0,1,0,0.0,1,89,0,Middle Zone
20177782,4 pax bedroom house Bathtub DMK airport wifi,10981779,Kate,Sai Mai,13.91875,100.67259,Entire home/apt,3428.0,5,2,0.03,5,84,0,Middle Zone
20561111,1 Bedroom Near IT Square Laksi,145120129,ศุภลักษณ์,Lak Si,13.88843,100.57422,Private room,2600.0,1,0,0.0,1,180,0,Outer Zone
20896376,httpwwwminshukuhidecommaphtm,137996018,โอภาส,Khlong Toei,13.71752,100.57051,Private room,360.0,1,2,0.04,3,165,0,Inner Zone
20179768,Close to BTS Wong Wian Yai,123194331,Emon,Thon buri,13.715,100.49192,Private room,2200.0,7,0,0.0,1,365,0,Inner Zone
20899136,20Off Bangkok City Remarkable Choice nr BTS WiFi,19266319,Alex,Khlong Toei,13.71377,100.59177,Entire home/apt,1499.0,28,193,3.01,36,277,9,Inner Zone
20187206,2BrSuperLuxHeart of SathornRooftopPoolBTSWiFi,9509219,Piya,Sathon,13.71853,100.53274,Entire home/apt,2528.0,180,0,0.0,8,363,0,Inner Zone
20563551,Stay in the heart of bangkok,59986350,Nantarat,Chatu Chak,13.83275,100.57258,Entire home/apt,870.0,2,5,0.08,1,264,3,Inner Zone
20564650,Large Stylish and Cozy 2Bedroom near Ratchada,44228552,Suvimol,Huai Khwang,13.77397,100.57912,Private room,3114.0,1,7,0.14,5,178,0,Inner Zone
20565541,LargeStylish and Cozy 1Bedroom near Ratchada,44228552,Suvimol,Huai Khwang,13.77317,100.58037,Private room,2443.0,1,0,0.0,5,180,0,Inner Zone
20197642,Heritage Shophouse in Chinatown BKKroom no41,28447831,Dr. Piyamas,Samphanthawong,13.73695,100.51453,Private room,1714.0,1,7,0.11,11,320,1,Inner Zone
20198108,The Hidden Roof Garden 1 bedroom condo ON NUT BTS,14744847,L,Khlong Toei,13.7036,100.59505,Entire home/apt,1700.0,5,1,0.02,1,363,0,Inner Zone
20566077,Studio Apartment in Hua Mak,135603167,Katemanee,Bang Kapi,13.7619,100.64929,Entire home/apt,554.0,30,26,0.43,5,330,3,Middle Zone
20903272,New Year Special Entire Cozy Home Near JJDMK,142320833,Parinda,Chatu Chak,13.8286,100.54666,Entire home/apt,2078.0,2,30,0.48,2,337,1,Inner Zone
20904882,SkyWALKBarInfinity Poolby BTS 中文溝通,2447574,Redpro,Vadhana,13.71425,100.59348,Entire home/apt,6262.0,2,0,0.0,6,364,0,Inner Zone
20204072,Superior and Deluxe room for rent,143896447,Naphat,Bang Na,13.66029,100.60252,Private room,790.0,1,1,0.02,1,365,0,Middle Zone
20905046,2 bedroom Clean comfortable,147988318,Jonathan,Ratchathewi,13.74893,100.56008,Entire home/apt,2000.0,30,0,0.0,3,365,0,Inner Zone
20574020,St Louis Grand Terrace,146971700,Boonwong,Sathon,13.71805,100.52802,Private room,626.0,180,0,0.0,1,365,0,Inner Zone
20575330,Guesthouse in Soi Charan 491 BKK 20 sqmroom,66350380,Amornpan,Bang Phlat,13.80229,100.50955,Private room,560.0,1,3,0.05,1,361,0,Middle Zone
20575395,2BR Spacious 140 Sqm BTS 5 min Central Located,114934916,Klass,Sathon,13.72125,100.53029,Entire home/apt,3643.0,3,81,1.25,6,337,3,Inner Zone
20575565,Luxury Room Panorama RiverFirework View,126611999,Richman,Yan na wa,13.6718,100.53774,Entire home/apt,5600.0,5,1,0.02,1,365,0,Inner Zone
20205618,The Mustang NeroNo9 Octopuss Garden,30963587,Themustang,Khlong Toei,13.73189,100.56685,Hotel room,2329.0,1,222,3.38,10,44,22,Inner Zone
20578468,Bangkok Sukhumvit Min walk Thong Lo BTS sky train,135734595,Terry,Khlong Toei,13.72548,100.57577,Entire home/apt,1252.0,28,31,0.48,1,57,2,Inner Zone
20905237,Superior Studio Garden View,150208988,Chann,Bangkok Noi,13.76425,100.47849,Entire home/apt,6000.0,1,1,0.02,11,362,0,Inner Zone
20905969,HappyZleepy38_2mins to Nana BTSWiFi speed 500 MBs,35082871,Ed,Vadhana,13.74252,100.55513,Entire home/apt,1479.0,1,160,2.52,33,316,43,Inner Zone
20906841,Clean Cozy Comfort easy to go Grand PalaceKhaosan,101901585,Thanik,Bang Phlat,13.77665,100.48404,Entire home/apt,1658.0,15,112,1.76,4,0,0,Middle Zone
20206091,The Mustang NeroNo10 Rocky Raccoon,30963587,Themustang,Khlong Toei,13.71239,100.59397,Hotel room,2329.0,1,138,2.1,10,50,3,Inner Zone
20216957,Ente SpaceChina Town Eat Drink Nap LEO 4th,125100210,Nutthanee,Samphanthawong,13.736792818036871,100.51279786078103,Private room,890.0,1,133,2.03,3,356,3,Inner Zone
20909293,Social and Style,140752742,Nuwat,Huai Khwang,13.78129,100.58046,Entire home/apt,480.0,2,0,0.0,8,0,0,Inner Zone
20219001,Private condo right next to MRT stationcitycenter,90411300,Tayakorn,Huai Khwang,13.79994,100.5769,Private room,1450.0,1,2,0.03,1,89,0,Inner Zone
20923028,1BR1min walk BTS Skytrain Sukhumvit Longstay disc,115654016,Bo,Khlong Toei,13.70466,100.59746,Entire home/apt,1257.0,28,5,0.09,2,155,2,Inner Zone
20923695,1BR City view1min to BTS24hrs checkin,102842852,Taco,Bang Na,13.68162,100.60893,Entire home/apt,3500.0,30,90,1.42,3,365,0,Middle Zone
20924284,Quiet new apartment in Bangkok old town,24816058,Aey,Dusit,13.77605,100.52333,Private room,1500.0,7,1,0.02,1,358,0,Inner Zone
20924652,2BRsRama9 MRTSuper CleanQuietPoolGymPlaza,70728816,Ella,Huai Khwang,13.76025,100.57023,Entire home/apt,1800.0,4,120,1.93,6,320,2,Inner Zone
20930023,Convenient Large Room Sathorn Short Long Stays,142735105,Pawarit,Sathon,13.71989,100.5398,Private room,800.0,2,15,0.25,12,364,1,Inner Zone
20930504,Large Private Bunk Room right in Sathorn,142735105,Pawarit,Sathon,13.71988,100.53981,Private room,353.0,2,5,0.1,12,353,0,Inner Zone
20931671,Spacious Room Sathorn Short Long Stays,142735105,Pawarit,Sathon,13.71988,100.53981,Private room,580.0,2,23,0.44,12,358,1,Inner Zone
20579311,Lazy room Near BTS,145140553,สมหญิง,Phasi Charoen,13.72134,100.45985,Private room,2700.0,1,1,0.02,1,179,0,Middle Zone
20580301,Close to BTS BangnaPool view,145738157,พิพัฒน์,Bang Na,13.66474,100.60527,Private room,2300.0,1,0,0.0,1,179,0,Middle Zone
20608245,Exclusive Hiend 67sq 5FL in Thonglor,146232782,Gg,Khlong Toei,13.70999,100.5926,Entire home/apt,1200.0,30,0,0.0,1,358,0,Inner Zone
20219680,A magnificent old colonial house,74708451,Tirapath,Sathon,13.72103,100.5416,Private room,7000.0,1,0,0.0,1,364,0,Inner Zone
20608627,Breathe take a breath in Bangkok suburb,146711380,Kiattikun,Thawi Watthana,13.78911,100.35207,Entire home/apt,800.0,2,0,0.0,2,365,0,Outer Zone
20610330,D25 Thonglor,147299942,Komkrit,Vadhana,13.73966,100.5838,Private room,1500.0,3,0,0.0,1,358,0,Inner Zone
20615886,Entire Apartment 2BR BTS 3 MinClose to JJ market,66454316,Withoon,Phaya Thai,13.78181,100.54754,Entire home/apt,1256.0,2,46,0.71,1,293,6,Inner Zone
20932180,Single Room wRooftop Garden right in Sathorn,142735105,Pawarit,Sathon,13.71988,100.53983,Private room,600.0,2,32,0.51,12,305,7,Inner Zone
